F511ID,Rank,stop_id,BookingId,ScheduleType,Categories,BRT,name,stop_lat,stop_lon,span_duration_min,freq_10pctile,lostrips_10pctile,sum_ons,sum_offs,sum_total,Shelter Jurisdiction,City,County,Ward,Person_Minutes,PM_PercentileRANK,pct_peopleofcolor,POC_PercentileRank,pct_below200pctfedpov,POV_PercentileRank,Social Services,POV_PercentileRank,No Service 
56236,516,801790,2108FA,Weekday,,#N/A,Folsom Av & Thackeray Av,37.624453,-122.072193,960,60,1,1,0,1,#N/A,HAYWARD,ALAMEDA,4,60,11.80%,0.814477,60.50%,0.230535,52.30%,0,0.00%,#REF!
57560,517,704520,2108FA,Weekday,,#N/A,Paseo Padre Pkwy & Country Dr,37.556421,-121.986964,720,60,1,1,0,1,Fremont,FREMONT,ALAMEDA,5,60,11.80%,0.77392,53.20%,0.130588,31.70%,1,72.50%,#REF!
50125,518,302590,2108FA,Weekday,,#N/A,Euclid Av & Rock Ln,37.896051,-122.265961,662,60,1,1,0,1,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.187692,1.10%,0.017692,2.10%,0,0.00%,#REF!
56604,519,1301050,2108FA,Weekday,,#N/A,Carlson Blvd & Santa Clara St,37.913544,-122.322576,839,60,1,1,0,1,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.796545,58.30%,0.365736,72.10%,0,0.00%,#REF!
56712,520,704110,2108FA,Weekday,,#N/A,Niles Blvd & Hillview Dr,37.578807,-121.987464,721,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.57907,26.60%,0.08062,17.60%,0,0.00%,#REF!
59947,521,1303090,2108FA,Weekday,,#N/A,Rheem Av & 28th St,37.949802,-122.341103,840,60,1,1,0,1,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.92707,82.90%,0.458591,82.50%,1,72.50%,#REF!
51593,522,9903660,2108FA,Weekday,,#N/A,Milmont Dr & Dixon Landing Rd,37.456907,-121.918173,1020,60,1,1,0,1,#N/A,MILPITAS,SANTA CLARA,9,60,11.80%,0.952483,91.30%,0.083384,18.90%,0,0.00%,#REF!
55283,523,1502630,2108FA,Weekday,,#N/A,Merced St & W Avenue 140th,37.701845,-122.166281,960,60,1,1,0,1,#N/A,SAN LEANDRO,ALAMEDA,4,60,11.80%,0.700535,40.90%,0.149733,35.40%,1,72.50%,#REF!
55892,524,1600680,2108FA,Weekday,,#N/A,Rumrill Blvd & 17th St,37.966877,-122.35025,1250,60,1,1,0,1,#N/A,SAN PABLO,CONTRA COSTA,1,60,11.80%,0.935501,84.50%,0.289474,62.20%,1,72.50%,#REF!
57644,525,1600180,2108FA,Weekday,,#N/A,Broadway Av & 20th St,37.969454,-122.346116,1178,60,1,1,0,1,#N/A,SAN PABLO,CONTRA COSTA,1,60,11.80%,0.964249,93.20%,0.131767,32.00%,0,0.00%,#REF!
51158,526,900280,2108FA,Weekday,,#N/A,Cedar Blvd & N Magazine,37.5236,-122.004832,720,60,1,1,0,1,Newark,NEWARK,ALAMEDA,5,60,11.80%,0.818,60.80%,0.028,3.20%,0,0.00%,#REF!
53992,527,804890,2108FA,Weekday,,#N/A,Underwood Av & Cascade St,37.641319,-122.083422,960,60,1,1,0,1,#N/A,HAYWARD,ALAMEDA,4,60,11.80%,0.935809,84.70%,0.345192,69.00%,0,0.00%,#REF!
52025,528,302340,2108FA,Weekday,,#N/A,Euclid Av & Bret Harte Path,37.889634,-122.262642,662,60,1,1,0,1,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.204117,1.90%,0.013722,1.50%,0,0.00%,#REF!
50227,529,302610,2108FA,Weekday,,#N/A,Euclid Av & Vine Ln,37.881227,-122.261517,662,60,1,1,0,1,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.267584,4.90%,0.045872,5.90%,0,0.00%,#REF!
56629,530,704490,2108FA,Weekday,,#N/A,Paseo Padre Pkwy & Chaucer Dr,37.581066,-122.032998,720,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.723069,43.90%,0.074538,14.70%,0,0.00%,#REF!
59240,531,1301020,2108FA,Weekday,,#N/A,Carlson Blvd & San Luis St,37.910192,-122.316122,839,60,1,1,0,1,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.407319,13.00%,0.180338,43.90%,0,0.00%,#REF!
50156,532,702840,2108FA,Weekday,,#N/A,Gallaudet Dr & Walnut Av,37.560654,-121.967187,837,60,1,1,0,1,FREMONT,FREMONT,ALAMEDA,5,60,11.80%,0.788366,56.80%,0.076454,15.20%,2,91.60%,#REF!
50686,533,1504450,2108FA,Weekday,,#N/A,2051 Williams St,37.709918,-122.178127,960,60,1,1,0,1,#N/A,SAN LEANDRO,ALAMEDA,3,60,11.80%,0.879336,72.80%,0.344895,68.70%,0,0.00%,#REF!
56020,534,706080,2108FA,Weekday,,#N/A,Thornton Av & Contra Costa Av,37.55513,-122.015742,720,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.6929,40.10%,0.233423,52.80%,0,0.00%,#REF!
51058,535,9800340,2108FA,Weekday,,#N/A,Bockman Rd & Via Redondo,37.670497,-122.141074,960,60,1,1,0,1,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,60,11.80%,0.760281,51.00%,0.215909,50.00%,0,0.00%,#REF!
50245,536,706870,2108FA,Weekday,,#N/A,Fremont Blvd & Ingot St,37.499458,-121.948859,840,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.941355,86.60%,0.077733,16.00%,0,0.00%,#REF!
53820,537,804000,2108FA,Weekday,,#N/A,Ruus Rd & Thiel Rd,37.624128,-122.065268,960,60,1,1,0,1,#N/A,HAYWARD,ALAMEDA,4,60,11.80%,0.839675,64.60%,0.170984,41.10%,0,0.00%,#REF!
50949,538,9902020,2108FA,Weekday,,#N/A,Stevenson Blvd & Besco Dr,37.533427,-121.978815,720,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.828802,62.60%,0.090634,21.10%,0,0.00%,#REF!
55126,539,302510,2108FA,Weekday,,#N/A,Euclid Av & Marin Av,37.895055,-122.265001,662,60,1,1,0,1,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.187692,1.10%,0.017692,2.10%,0,0.00%,#REF!
56002,540,701330,2108FA,Weekday,,#N/A,Civic Center Dr & Walnut Av,37.55363,-121.975125,721,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.915512,79.80%,0.09454,22.30%,1,72.50%,#REF!
51280,541,705570,2108FA,Weekday,,#N/A,4445 Stevenson Blvd,37.535377,-121.977697,720,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.858938,69.70%,0.105551,26.00%,0,0.00%,#REF!
51520,542,1502290,2108FA,Weekday,,#N/A,Lewelling Blvd & Sedgeman St,37.684712,-122.14333,960,60,1,1,0,1,#N/A,SAN LEANDRO,ALAMEDA,4,60,11.80%,0.653751,34.10%,0.300082,63.80%,0,0.00%,#REF!
52192,543,9901160,2108FA,Weekday,,#N/A,San Pablo Dam Rd & Creekside Ct,37.963487,-122.293263,719,60,1,1,0,1,#N/A,COUNTY-CONTRA COSTA,CONTRA COSTA,1,60,11.80%,0.681199,38.50%,0.08901,20.40%,0,0.00%,#REF!
54590,544,703910,2108FA,Weekday,,#N/A,Mowry Av & Guardino Dr,37.565924,-121.976018,721,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.718776,43.20%,0.043011,5.30%,0,0.00%,#REF!
52140,545,9801550,2108FA,Weekday,,#N/A,Grove Way & Orange Av,37.684332,-122.079763,960,60,1,1,0,1,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,60,11.80%,0.47075,16.60%,0.047267,6.20%,2,91.60%,#REF!
52203,546,703830,2108FA,Weekday,,#N/A,Mowry Av & Cherry Ln,37.567548,-121.97308,721,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.718776,43.20%,0.043011,5.30%,0,0.00%,#REF!
53450,547,804200,2108FA,Weekday,,#N/A,Santa Clara St & Ocie Way,37.659164,-122.10033,960,60,1,1,0,1,#N/A,HAYWARD,ALAMEDA,4,60,11.80%,0.75671,49.60%,0.286122,61.70%,0,0.00%,#REF!
53876,548,9802110,2108FA,Weekday,,#N/A,Meekland Av & Laurel Av,37.669548,-122.101853,960,60,1,1,0,1,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,60,11.80%,0.900207,77.20%,0.398323,76.10%,0,0.00%,#REF!
57569,549,704330,2108FA,Weekday,,#N/A,Osgood Rd & Blacow Rd,37.525596,-121.949415,839,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.680266,38.00%,0.10741,26.30%,0,0.00%,#REF!
55179,550,704530,2108FA,Weekday,,#N/A,Paseo Padre Pkwy & Country Dr,37.557033,-121.987591,720,60,1,1,0,1,Fremont,FREMONT,ALAMEDA,5,60,11.80%,0.623804,31.80%,0.24225,55.60%,1,72.50%,#REF!
57229,551,901280,2108FA,Weekday,,#N/A,Newark Blvd & Thornton Av,37.536712,-122.03001,720,60,1,1,0,1,#N/A,NEWARK,ALAMEDA,5,60,11.80%,0.715291,42.70%,0.012796,1.10%,0,0.00%,#REF!
53532,552,803840,2108FA,Weekday,,#N/A,Patrick Av & W Tennyson Rd,37.631748,-122.079322,960,60,1,1,0,1,Hayward,HAYWARD,ALAMEDA,4,60,11.80%,0.848264,66.70%,0.297424,63.40%,0,0.00%,#REF!
56723,553,704140,2108FA,Weekday,,#N/A,Niles Blvd & Nursery Av,37.579507,-121.990413,721,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.57907,26.60%,0.08062,17.60%,0,0.00%,#REF!
54066,554,1600710,2108FA,Weekday,,#N/A,Rumrill Blvd & 19th St,37.967813,-122.347703,1250,60,1,1,0,1,#N/A,SAN PABLO,CONTRA COSTA,1,60,11.80%,0.935501,84.50%,0.289474,62.20%,0,0.00%,#REF!
51193,555,700100,2108FA,Weekday,,#N/A,Ardenwood Blvd & Ardenwood Ter,37.552794,-122.053743,720,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.879042,72.70%,0.031138,3.90%,0,0.00%,#REF!
59780,556,704620,2108FA,Weekday,,#N/A,Paseo Padre Pkwy & Eggers Dr,37.558339,-121.990814,720,60,1,1,0,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.741332,46.60%,0.119978,30.10%,0,0.00%,#REF!
59422,557,1303050,2108FA,Weekday,,#N/A,Rheem Av & 24th St,37.949793,-122.345457,840,60,1,1,0,1,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.92707,82.90%,0.458591,82.50%,0,0.00%,#REF!
53272,558,1504290,2108FA,Weekday,,#N/A,Lewelling Blvd & Dewey St,37.682159,-122.14838,960,60,1,1,0,1,#N/A,SAN LEANDRO,ALAMEDA,4,60,11.80%,0.653751,34.10%,0.300082,63.80%,0,0.00%,#REF!
56887,559,1200010,2108FA,Weekday,,#N/A,Appian Way & Dalessi Dr,37.98643,-122.298602,779,60,1,1,0,1,#N/A,PINOLE,CONTRA COSTA,9,60,11.80%,0.426056,14.20%,0.168134,40.30%,0,0.00%,#REF!
50713,560,1500180,2108FA,Weekday,,#N/A,Alvarado St & Williams St,37.717311,-122.160068,960,60,1,1,0,1,#N/A,SAN LEANDRO,ALAMEDA,3,60,11.80%,0.916562,80.30%,0.32936,66.70%,1,72.50%,#REF!
57994,561,1303070,2108FA,Weekday,,#N/A,Rheem Av & 26th St,37.949799,-122.343303,840,60,1,1,0,1,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.92707,82.90%,0.458591,82.50%,0,0.00%,#REF!
54744,562,1008030,2108FA,Weekday,,#N/A,E 10th St & 2nd Av,37.795897,-122.258977,1098,20,3,2,1,3,#N/A,OAKLAND,ALAMEDA,2,60,11.80%,0.837892,63.90%,0.467926,83.70%,2,91.60%,#REF!
57571,563,1003030,2108FA,Weekday,,#N/A,5th Av & E 10th St,37.793889,-122.25662,1098,20,3,2,1,3,#N/A,OAKLAND,ALAMEDA,2,60,11.80%,0.837892,63.90%,0.467926,83.70%,1,72.50%,#REF!
50899,564,1009430,2108FA,Weekday,,#N/A,E 31st St & Vallecito Pl,37.79966,-122.233099,1080,20,3,2,1,3,#N/A,OAKLAND,ALAMEDA,2,60,11.80%,0.845883,66.30%,0.492611,85.30%,2,91.60%,#REF!
52287,565,1000360,2108FA,Weekday,,#N/A,11th St & Brush St,37.805228,-122.280244,990,20,3,2,1,3,#N/A,OAKLAND,ALAMEDA,2,60,11.80%,0.855994,68.70%,0.629928,95.00%,1,72.50%,#REF!
54303,566,303980,2108FA,Weekday,,#N/A,Oxford St & Virginia St,37.876771,-122.266583,631,30,2,1,1,2,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.614441,30.40%,0.420009,78.20%,0,0.00%,#REF!
55147,567,1300230,2108FA,Weekday,,#N/A,23rd St & Andrade Av,37.94815,-122.347332,752,30,2,1,1,2,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.92707,82.90%,0.458591,82.50%,0,0.00%,#REF!
55482,568,1013080,2108FA,Weekday,,#N/A,Hillmont Dr & Gardenia Pl,37.776993,-122.171273,960,30,2,1,1,2,#N/A,OAKLAND,ALAMEDA,3,60,11.80%,0.787791,56.60%,0.148256,35.20%,0,0.00%,#REF!
52551,569,9900030,2108FA,Weekday,,#N/A,Fred Jackson Way & Silver Av,37.957544,-122.36706,1240,30,2,1,1,2,#N/A,COUNTY-CONTRA COSTA,CONTRA COSTA,1,60,11.80%,0.969252,94.40%,0.24369,56.30%,1,72.50%,#REF!
54469,570,1300670,2108FA,Weekday,,#N/A,Barrett Av & Mount St,37.935,-122.321752,630,30,2,1,1,2,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.476758,17.70%,0.116806,29.00%,0,0.00%,#REF!
53099,571,703310,2108FA,Weekday,,#N/A,Mission Blvd & Antelope Dr (S Grimmer Blvd),37.507127,-121.919582,873,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.927033,82.90%,0.09602,23.50%,0,0.00%,#REF!
56520,572,703480,2108FA,Weekday,,#N/A,Mission Blvd & I-680 Fwy,37.539106,-121.923628,870,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.810158,59.60%,0.050438,7.90%,0,0.00%,#REF!
52239,573,300750,2108FA,Weekday,BART,#N/A,Ashby Av & Adeline St (Ashby BART),37.854812,-122.268676,420,30,2,1,1,2,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.479188,18.00%,0.278173,60.40%,5,98.60%,#REF!
55637,574,1018690,2108FA,Weekday,,#N/A,Seminary Av & Bromley Av,37.767138,-122.196566,990,30,2,1,1,2,#N/A,OAKLAND,ALAMEDA,3,60,11.80%,0.94514,88.30%,0.768046,99.10%,0,0.00%,#REF!
56687,575,1300470,2108FA,Weekday,,#N/A,7th St & Lincoln Av,37.946043,-122.362659,1201,30,2,1,1,2,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.98913,98.30%,0.638975,95.70%,0,0.00%,#REF!
52640,576,1030670,2108FA,Weekday,,#N/A,5th St & Market St,37.801161,-122.282974,960,30,2,1,1,2,#N/A,OAKLAND,ALAMEDA,2,60,11.80%,0.84127,65.00%,0.190476,45.90%,0,0.00%,#REF!
56674,577,1300380,2108FA,Weekday,,#N/A,6th St & Barrett Av,37.937863,-122.363798,1240,30,2,1,1,2,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.988273,98.10%,0.49005,85.10%,4,97.70%,#REF!
50843,578,9901640,2108FA,Weekday,,#N/A,San Pablo Av & Columbia Av,37.905628,-122.305125,1444,30,2,1,1,2,#N/A,EL CERRITO,CONTRA COSTA,1,60,11.80%,0.623461,31.60%,0.331173,67.10%,1,72.50%,#REF!
52011,579,1304280,2108FA,Weekday,,#N/A,Fred Jackson Way & Grove Av,37.956334,-122.367079,1241,30,2,1,1,2,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.969252,94.40%,0.24369,56.30%,1,72.50%,#REF!
57260,580,703420,2108FA,Weekday,,#N/A,Mission Blvd & Driscoll Rd,37.549381,-121.939409,870,30,2,1,1,2,Fremont,FREMONT,ALAMEDA,5,60,11.80%,0.787456,56.50%,0.099303,24.70%,0,0.00%,#REF!
58750,581,803280,2108FA,Weekday,,#N/A,26395 Mission Blvd,37.648327,-122.06492,1391,30,2,1,1,2,#N/A,HAYWARD,ALAMEDA,4,60,11.80%,0.874697,72.20%,0.280032,60.80%,0,0.00%,#REF!
52126,582,1500840,2108FA,Weekday,,#N/A,Davis St & Frederick Rd,37.720525,-122.172958,990,30,2,1,1,2,#N/A,SAN LEANDRO,ALAMEDA,3,60,11.80%,0.658509,34.40%,0.278087,60.40%,0,0.00%,#REF!
56370,583,704980,2108FA,Weekday,,#N/A,Paseo Padre Pkwy & Rockett Dr,37.542067,-121.961491,961,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.807071,59.40%,0.051499,8.50%,0,0.00%,#REF!
52687,584,9906960,2108FA,Weekday,,#N/A,S Milpitas Blvd & Ames Av,37.419596,-121.890633,869,30,2,1,1,2,#N/A,MILPITAS,SANTA CLARA,9,60,11.80%,0.938407,85.80%,0.149865,35.50%,0,0.00%,#REF!
51316,585,9902850,2108FA,Weekday,,#N/A,Arlington Blvd & Madera Dr,37.929265,-122.299004,630,30,2,1,1,2,#N/A,EL CERRITO,CONTRA COSTA,1,60,11.80%,0.381657,11.20%,0.095661,23.30%,0,0.00%,#REF!
57144,586,702240,2108FA,Weekday,,#N/A,Fremont Blvd & Crestwood St,37.51701,-121.95384,785,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.772051,52.90%,0.113801,28.30%,0,0.00%,#REF!
55384,587,2300060,2108FA,Weekday,,#N/A,N Milpitas Blvd & Escuela Pkwy,37.439477,-121.902034,868,30,2,1,1,2,#N/A,MILPITAS,SANTA CLARA,9,60,11.80%,0.93709,84.90%,0.18562,44.80%,0,0.00%,#REF!
59914,588,500080,2108FA,Weekday,,#N/A,Arlington Blvd & Brewster Dr,37.92754,-122.296292,630,30,2,1,1,2,#N/A,EL CERRITO,CONTRA COSTA,1,60,11.80%,0.381657,11.20%,0.095661,23.30%,0,0.00%,#REF!
50906,589,9901870,2108FA,Weekday,,#N/A,Mission Blvd & Hunter Ln,37.520526,-121.91774,874,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.927033,82.90%,0.09602,23.50%,0,0.00%,#REF!
50904,590,9901860,2108FA,Weekday,,#N/A,Mission Blvd & Durham Rd,37.51312,-121.91962,865,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.841065,64.90%,0.015464,1.70%,0,0.00%,#REF!
52730,591,702230,2108FA,Weekday,,#N/A,Fremont Blvd & Crestwood St,37.516912,-121.954208,782,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.838859,64.60%,0.046646,6.20%,0,0.00%,#REF!
58548,592,1018910,2108FA,Weekday,,#N/A,Seminary Av & Roberts Av,37.773892,-122.187244,960,30,2,1,1,2,#N/A,OAKLAND,ALAMEDA,3,60,11.80%,0.741842,46.70%,0.232777,52.60%,0,0.00%,#REF!
52003,593,703400,2108FA,Weekday,,#N/A,Mission Blvd & Dalgo Rd,37.554146,-121.946844,870,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.903108,77.80%,0.085923,19.50%,0,0.00%,#REF!
58662,594,101590,2108FA,Weekday,,#N/A,High St & Fairview Av,37.761541,-122.228403,960,30,2,1,1,2,#N/A,ALAMEDA,ALAMEDA,3,60,11.80%,0.238426,3.60%,0.068287,12.40%,0,0.00%,#REF!
55623,595,1013120,2108FA,Weekday,,#N/A,Hillmont Dr & Seminary Av,37.77987,-122.176623,960,30,2,1,1,2,#N/A,OAKLAND,ALAMEDA,3,60,11.80%,0.663957,35.40%,0.117209,29.50%,0,0.00%,#REF!
52677,596,303410,2108FA,Weekday,,#N/A,Marin Av & Lassen St,37.88915,-122.274897,632,30,2,1,1,2,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.241722,4.10%,0.074503,14.60%,0,0.00%,#REF!
58447,597,1500870,2108FA,Weekday,,#N/A,Davis St & Orchard Av,37.722213,-122.165425,990,30,2,1,1,2,San Leandro,SAN LEANDRO,ALAMEDA,3,60,11.80%,0.908981,79.00%,0.351942,70.10%,0,0.00%,#REF!
54478,598,805310,2108FA,Weekday,,#N/A,Whipple Rd & Amaral St,37.605934,-122.057871,990,30,2,1,1,2,#N/A,HAYWARD,ALAMEDA,9,60,11.80%,0.617011,30.90%,0.131109,31.80%,0,0.00%,#REF!
53699,599,706180,2108FA,Weekday,,#N/A,Walnut Av & Gallaudet Dr,37.561063,-121.968135,914,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.788366,56.80%,0.076454,15.20%,0,0.00%,#REF!
51318,600,9902870,2108FA,Weekday,,#N/A,Arlington Blvd & Madera Dr,37.929334,-122.298819,629,30,2,1,1,2,#N/A,EL CERRITO,CONTRA COSTA,1,60,11.80%,0.381657,11.20%,0.095661,23.30%,0,0.00%,#REF!
50616,601,501980,2108FA,Weekday,,#N/A,San Pablo Av & El Dorado St,37.903766,-122.304235,1444,30,2,1,1,2,#N/A,EL CERRITO,CONTRA COSTA,1,60,11.80%,0.854325,68.50%,0.223065,51.00%,0,0.00%,#REF!
54330,602,100870,2108FA,Weekday,,#N/A,Central Av & 8th St,37.771233,-122.273248,1030,30,2,1,1,2,#N/A,ALAMEDA,ALAMEDA,3,60,11.80%,0.501618,19.90%,0.289644,62.30%,0,0.00%,#REF!
54145,603,1003350,2108FA,Weekday,,#N/A,73rd Av & Orral St,37.760671,-122.184659,1394,30,2,1,1,2,#N/A,OAKLAND,ALAMEDA,3,60,11.80%,0.992837,98.60%,0.36498,71.50%,0,0.00%,#REF!
56769,604,1700610,2108FA,Weekday,,#N/A,Mission Blvd & F St,37.603809,-122.017601,1395,30,2,1,1,2,#N/A,UNION CITY,ALAMEDA,9,60,11.80%,0.97327,95.00%,0.129717,31.40%,0,0.00%,#REF!
50244,605,704820,2108FA,Weekday,,#N/A,Paseo Padre Pkwy & Mission View Dr,37.544784,-121.965177,961,30,2,1,1,2,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.807071,59.40%,0.051499,8.50%,0,0.00%,#REF!
56752,606,300590,2108FA,Weekday,,#N/A,Arlington Av & Indian Rock Path,37.891989,-122.274206,629,30,2,1,1,2,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.229917,2.80%,0.013158,1.30%,0,0.00%,#REF!
55614,607,1018700,2108FA,Weekday,,#N/A,Seminary Av & Bromley Av,37.76742,-122.196376,961,30,2,1,1,2,#N/A,OAKLAND,ALAMEDA,3,60,11.80%,0.971358,94.80%,0.731588,98.30%,0,0.00%,#REF!
58478,608,500240,2108FA,Weekday,,#N/A,Arlington Blvd & Potrero Av,37.929755,-122.304575,629,30,2,1,1,2,#N/A,EL CERRITO,CONTRA COSTA,1,60,11.80%,0.381657,11.20%,0.095661,23.30%,0,0.00%,#REF!
59722,609,1008040,2108FA,Weekday,,#N/A,E 10th St & 4th Av,37.794691,-122.257621,1098,20,3,1,2,3,#N/A,OAKLAND,ALAMEDA,2,60,11.80%,0.837892,63.90%,0.467926,83.70%,2,91.60%,#REF!
56233,610,1700550,2108FA,Weekday,,#N/A,Dyer St & Santa Susana Way,37.592828,-122.068725,1052,20,3,1,2,3,#N/A,UNION CITY,ALAMEDA,9,60,11.80%,0.801213,58.90%,0.064097,11.50%,0,0.00%,#REF!
52059,611,9905560,2108FA,Weekday,,#N/A,Dyer St & Santa Susana Av,37.592665,-122.068948,1094,20,3,1,2,3,#N/A,UNION CITY,ALAMEDA,9,60,11.80%,0.801213,58.90%,0.064097,11.50%,0,0.00%,#REF!
55137,612,1009940,2108FA,Weekday,,#N/A,Empire Rd & Wistar Rd,37.731694,-122.193192,1020,20,3,1,2,3,#N/A,OAKLAND,ALAMEDA,3,60,11.80%,0.980428,96.70%,0.589817,93.10%,0,0.00%,#REF!
52281,613,1018190,2108FA,Weekday,,#N/A,San Leandro St & 81st Av,37.749542,-122.192249,1020,20,3,1,2,3,#N/A,OAKLAND,ALAMEDA,3,60,11.80%,0.959677,92.10%,0.566532,90.90%,1,72.50%,#REF!
53886,614,1009930,2108FA,Weekday,,#N/A,Empire Rd & Tunis Rd,37.73266,-122.194634,1020,20,3,1,2,3,#N/A,OAKLAND,ALAMEDA,3,60,11.80%,0.980428,96.70%,0.589817,93.10%,1,72.50%,#REF!
53680,615,803970,2108FA,Weekday,,#N/A,Ruus Ln & Stratford Rd (Opp.Georgian Manor W.Gate),37.620614,-122.069614,960,60,1,0,1,1,#N/A,HAYWARD,ALAMEDA,4,60,11.80%,0.753614,48.00%,0.15022,35.90%,0,0.00%,#REF!
58389,616,302870,2108FA,Weekday,,#N/A,Grizzly Peak Blvd & Creston Rd (South-East Jctn),37.892478,-122.256431,662,60,1,0,1,1,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.224268,2.50%,0.056701,10.60%,0,0.00%,#REF!
52560,617,705780,2108FA,Weekday,,#N/A,Stevenson Blvd & Liberty St,37.546767,-121.972168,720,60,1,0,1,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.851227,68.10%,0.043712,5.40%,0,0.00%,#REF!
54650,618,704760,2108FA,Weekday,,#N/A,Paseo Padre Pkwy & Langhorn Dr,37.580948,-122.036843,720,60,1,0,1,1,#N/A,FREMONT,ALAMEDA,5,60,11.80%,0.862913,70.10%,0.050874,8.30%,0,0.00%,#REF!
55719,619,801710,2108FA,Weekday,,#N/A,Evergreen St & Regal Av,37.644893,-122.08713,960,60,1,0,1,1,#N/A,HAYWARD,ALAMEDA,4,60,11.80%,0.861586,70.00%,0.133542,32.20%,0,0.00%,#REF!
57956,620,302520,2108FA,Weekday,,#N/A,Euclid Av & Marin Av,37.895091,-122.264483,662,60,1,0,1,1,#N/A,BERKELEY,ALAMEDA,1,60,11.80%,0.236309,3.20%,0.177044,43.00%,0,0.00%,#REF!
57704,621,9802100,2108FA,Weekday,,#N/A,Meekland Av & Laurel Av,37.669185,-122.10168,960,60,1,0,1,1,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,60,11.80%,0.900207,77.20%,0.398323,76.10%,0,0.00%,#REF!
55792,622,802650,2108FA,Weekday,,#N/A,Huntwood Av & New England Village Dr,37.62363,-122.059312,960,60,1,0,1,1,#N/A,HAYWARD,ALAMEDA,4,60,11.80%,0.839675,64.60%,0.170984,41.10%,0,0.00%,#REF!
56503,623,1502720,2108FA,Weekday,,#N/A,Monarch Bay Dr & Mulford Point Dr,37.699236,-122.189003,960,60,1,0,1,1,#N/A,SAN LEANDRO,ALAMEDA,3,60,11.80%,0.819191,61.10%,0.190287,45.80%,0,0.00%,#REF!
54430,624,1601070,2108FA,Weekday,,#N/A,Stanton Av & 11th St,37.978392,-122.350962,1178,60,1,0,1,1,#N/A,SAN PABLO,CONTRA COSTA,1,60,11.80%,0.849754,67.60%,0.395731,76.00%,0,0.00%,#REF!
57114,625,1302890,2108FA,Weekday,,#N/A,Potrero Av & S 45th St,37.92131,-122.327123,838,60,1,0,1,1,#N/A,RICHMOND,CONTRA COSTA,1,60,11.80%,0.892192,75.40%,0.575568,92.20%,0,0.00%,#REF!
