 Lat, Lng,Uuid,Carrier_Code,Stop_Id, Stop_Name,Transit_Modes,Accessible,On_street,Street_direction,Cross_street,Relation_to_Cross_Street,Address,City,State,Zip,Shelter_Present,Seating_Present,Kiosk_Present,Public_Notes,Public_Imagry,Service_Location_Id,Prediction_Count,Dist,Service_Location_Name,Service_Location_UUID
36.779591,-119.862246,,,5,NE BRAWLEY - SHIELDS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808145,-119.862218,,,6,SE SHAW - BRAWLEY,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.80825,-119.826818,,,7,SW SHAW - WEST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808498,-119.790072,,,8,SE SHAW - BLACKSTONE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808537,-119.771948,,,9,SE SHAW - FIRST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808565,-119.753608,,,10,SHAW - CEDAR,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.807989,-119.727404,,,11,SW WILLOW - SHAW,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808653,-119.755124,,,13,NW SHAW - CEDAR,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.80859,-119.772728,,,14,NW SHAW - FIRST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808541,-119.790909,,,15,NW SHAW - BLACKSTONE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808303,-119.826841,,,16,NW SHAW - WEST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.80842,-119.863034,,,17,NW SHAW - BRAWLEY,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.810313,-119.862542,,,28,BRAWLEY - WALMART,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.807821,-119.844618,,,29,SW MARKS - SHAW,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.778951,-119.835619,,,30,SW HUGHES - SHIELDS,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.765013,-119.807723,,,38,NE MCKINLEY - PALM,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.778817,-119.835419,,,39,SE HUGHES - SHIELDS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808444,-119.845027,,,40,NW SHAW - MARKS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.821733,-119.826521,,,42,SW WEST - BULLARD,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.807186,-119.826514,,,43,SW WEST - SHAW,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.778982,-119.826714,,,44,SW WEST - SHIELDS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757616,-119.798463,,,45,SE OLIVE - VAN NESS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.743081,-119.754118,,,48,TULARE - CEDAR,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.743076,-119.717889,,,49,TULARE - PEACH,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.730799,-119.677657,,,50,BURGAN - BUTLER,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.735985,-119.697492,,,51,KINGS CANYON - CLOVIS,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.85215,-119.791532,,,61,NEES - BLACKSTONE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.836627,-119.808473,,,62,PALM - HERNDON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.77911,-119.808768,,,63,PALM - SHIELDS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.76923,-119.719794,,,65,FRESNO YOSEMITE INTL - WB,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.772085,-119.827028,,,67,CLINTON - WEST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.779163,-119.861827,,,68,SHIELDS - BRAWLEY,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.771924,-119.82611,,,70,CLINTON - WEST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.783363,-119.79027,,,71,MANCHESTER TRANSIT CENTER EB 41,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.76996,-119.722373,,,72,FRESNO YOSEMITE INTL - EB,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.728748,-119.736883,,,73,BUTLER - CHESTNUT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.780037,-119.808579,,,76,NE PALM - SHIELDS,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.83684,-119.807853,,,77,SE HERNDON - PALM,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808535,-119.696576,,,79,SHAWCOLE W/B,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.809227,-119.772456,,,82,FIRST/SHAW S/B,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.783667,-119.790286,,,83,MANCHESTER TRANSIT CENTER,BUS,,,,,,,,CA,,TRUE,TRUE,TRUE,,,,,,,
36.735759,-119.753707,,,84,CEDAR STATION,BUS,,,,,,,,CA,,TRUE,TRUE,TRUE,,,,,,,
36.728239,-119.736585,,,85,CHESTNUT - BUTLER,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.735978,-119.754184,,,88,CEDAR STATION,BUS,,,,,,,,CA,,TRUE,TRUE,TRUE,,,,,,,
36.783114,-119.790387,,,89,MANCHESTER TRANSIT CENTER,BUS,,,,,,,,CA,,TRUE,TRUE,TRUE,,,,,,,
36.807187,-119.772185,,,90,FIRST - SHAW NB,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.837122,-119.790266,,,95,HERNDON STATION,BUS,,,,,,,,CA,,TRUE,TRUE,TRUE,,,,,,,
36.808012,-119.790662,,,96,SHAW STATION,BUS,,,,,,,,CA,,TRUE,TRUE,TRUE,,,,,,,
36.836195,-119.781417,,,106,FRESNO - HERNDON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.807765,-119.781546,,,107,FRESNO - SHAW,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.771889,-119.78165,,,108,SW FRESNO - CLINTON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.706467,-119.799956,,,111,MLK - JENSEN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.692351,-119.791736,,,112,NORTH - ELM,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.707348,-119.79976,,,114,MLK - JENSEN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.772622,-119.781463,,,117,FRESNO - CLINTON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.807594,-119.781273,,,118,FRESNO - SHAW,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.83822,-119.78108,,,119,FRESNO - HERNDON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.750222,-119.819129,,,122,BELMONT - DELNO,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.750275,-119.789685,,,123,BELMONT - ABBY,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.750359,-119.771894,,,124,BELMONT - FIRST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.749715,-119.745494,,,125,MAPLE - BELMONT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.735091,-119.745605,,,126,MAPLE - KINGS CANYON - EL MONTE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.729939,-119.74544,,,127,MAPLE - BUTLER,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.713758,-119.745786,,,128,CHURCH - MAPLE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.736321,-119.745401,,,130,MAPLE - KINGS CANYON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.750573,-119.745909,,,131,BELMONT - MAPLE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.750558,-119.772917,,,132,BELMONT - FIRST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.750492,-119.789751,,,133,BELMONT - ABBY,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.822554,-119.772411,,,136,FIRST - BULLARD,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.780555,-119.772685,,,137,FIRST - SHIELDS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.735932,-119.773774,,,138,VENTURA - FIRST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.706913,-119.782184,,,140,NW JENSEN - CHERRY,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.710815,-119.790655,,,142,ELM - GROVE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.736322,-119.772485,,,143,FIRST - VENTURA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.78042,-119.772459,,,144,FIRST - SHIELDS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.823464,-119.772153,,,145,FIRST - BULLARD,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.837035,-119.765298,,,146,SAINT AGNES HOSPITAL  BUS STOP,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757586,-119.808913,,,149,SW OLIVE - PALM,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757188,-119.789025,,,150,SE OLIVE - ABBY,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.757629,-119.753864,,,152,SE OLIVE - CEDAR,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.757589,-119.735737,,,153,SE OLIVE - CHESTNUT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757418,-119.717948,,,154,SE OLIVE - PEACH,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.750549,-119.700681,,,155,NW BELMONT - CLOVIS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757563,-119.719683,,,157,NW OLIVE - PEACH,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.757807,-119.737107,,,158,NW OLIVE - CHESTNUT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757815,-119.755314,,,159,NW OLIVE - CEDAR,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757797,-119.773111,,,160,NW OLIVE - FIRST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757771,-119.791089,,,161,NW OLIVE - BLACKSTONE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757676,-119.808918,,,162,NW OLIVE - PALM,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.847306,-119.790524,,,164,NE BLACKSTONE - EL PASO,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808243,-119.754218,,,167,SW CEDAR - SHAW,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.779841,-119.754401,,,168,NW CEDAR - SHIELDS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.735559,-119.754581,,,169,SW CEDAR - VENTURA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.70713,-119.754718,,,170,NW CEDAR - JENSEN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.71448,-119.804289,,,171,HINTON CENTER,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.714158,-119.804673,,,173,HINTON CENTER,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.70721,-119.754605,,,174,NE CEDAR - JENSEN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.736238,-119.754492,,,175,NE CEDAR - VENTURA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.780189,-119.7543,,,176,CEDAR - SHIELDS,BUS,,,,,,,,CA,,TRUE,FALSE,FALSE,,,,,,,
36.808966,-119.754106,,,177,NE CEDAR - SHAW,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.837751,-119.754106,,,179,CEDAR - HERNDON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.807758,-119.844606,,,181,MARKS - SHAW,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.779217,-119.825482,,,182,SE SHIELDS - WEST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.779518,-119.753275,,,183,SHIELDS - CEDAR,BUS,,,,,,,,CA,,TRUE,FALSE,FALSE,,,,,,,
36.77247,-119.736485,,,184,CHESTNUT - CLINTON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.713736,-119.745783,,,186,MAPLE - CHURCH,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.683905,-119.733648,,,187,GRAND - HARDING,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.729326,-119.736325,,,189,CHESTNUT - BUTLER,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.772565,-119.736211,,,190,CHESTNUT - CLINTON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.779732,-119.753677,,,191,SHIELDS - CEDAR,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.779358,-119.825977,,,193,NW SHIELDS - WEST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.77953,-119.687574,,,195,NW SHIELDS - STANFORD,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793272,-119.701009,,,196,NW ASHLAN - CLOVIS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.794249,-119.755452,,,197,NW ASHLAN - CEDAR,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.837618,-119.808113,,,201,PALM - HERNDON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.836912,-119.87853,,,202,SE HERNDON - MILBURN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.794047,-119.753875,,,208,ASHLAN - CEDAR,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.793116,-119.70108,,,209,CLOVIS - ASHLAN,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.885088,-119.800032,,,211,MAULPIN - PECK,BUS,,,,,,,,CA,,TRUE,FALSE,FALSE,,,,,,,
36.859723,-119.76571,,,213,MILLBROOK - TEAGUE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.871971,-119.764516,,,214,CHAMPLAIN - PERRIN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.858811,-119.765875,,,216,MILLBROOK - TEAGUE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.784322,-119.862249,,,231,NE BRAWLEY - FEDORA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786839,-119.862257,,,232,NE BRAWLEY - DAKOTA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793657,-119.867537,,,234,NW ASHLAN - PARKWAY,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.793639,-119.872061,,,235,NW ASHLAN - BLYTHE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.793739,-119.876134,,,236,NW ASHLAN - MILBURN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.793998,-119.880286,,,237,NE CORNELIA - ASHLAN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.79631,-119.880384,,,238,NE CORNELIA - SWIFT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.800835,-119.88041,,,239,NE 4488 CORNELIA - DONNER,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.802558,-119.880438,,,240,NB 4734 CORNELIA - MOBIL PARK,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.806302,-119.887091,,,241,NE FAIRMONT - STATE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808084,-119.88411,,,243,SW SHAW - DALE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808183,-119.879551,,,244,SE SHAW - CORNELIA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808135,-119.871993,,,245,SW SHAW - BLYTHE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808205,-119.868124,,,246,SE SHAW - EL CAPITAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808153,-119.857704,,,248,SE SHAW - MARTY,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808218,-119.846278,,,249,3077 W SHAW EB,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808188,-119.843008,,,250,SE SHAW - HOLT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808219,-119.834998,,,251,SW SHAW - HUGHES,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808232,-119.832339,,,252,SE SHAW - SEQUOIA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808272,-119.823854,,,255,SE SHAW - CHANNING,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808288,-119.819578,,,256,SE SHAW - DELNO,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.8083,-119.817077,,,257,SE SHAW - FRUIT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808334,-119.81262,,,258,SE SHAW - THRONE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808358,-119.807721,,,259,SE SHAW - PALM,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808391,-119.803445,,,260,SE SHAW - WISHON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808424,-119.798636,,,261,SE SHAW - MAROA,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808456,-119.794609,,,262,SE SHAW - DEL MAR,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808477,-119.792233,,,263,SE SHAW - GLENN,BUS,,,,,,,,CA,,TRUE,FALSE,FALSE,,,,,,,
36.808536,-119.780433,,,265,SE SHAW - FRESNO,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808533,-119.776088,,,266,SE SHAW - ANGUS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808535,-119.765318,,,268,SE SHAW - FOURTH,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808556,-119.762987,,,269,SE SHAW - SIXTH,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.803248,-119.727345,,,272,SW WILLOW - RIALTO,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.801259,-119.727725,,,273,NW GETTYSBURG - WILLOW,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.801389,-119.73198,,,274,NW GETTYSBURG - WINERY,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.801382,-119.73393,,,275,4857 E GETTYSBURG WB,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.801394,-119.73681,,,276,NW GETTYSBURG - CHESTNUT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.80141,-119.741107,,,277,NW GETTYSBURG - WOODROW,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.801423,-119.744976,,,278,NE GETTYSBURG - MAPLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.80511,-119.745118,,,280,NE MAPLE - SANTA ANA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808608,-119.745553,,,281,NW SHAW - MAPLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808631,-119.759061,,,282,NW SHAW - NINTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.80862,-119.761403,,,283,NW SHAW - MILLBROOK,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.8086,-119.763677,,,284,NW SHAW - SIXTH,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808585,-119.777016,,,286,NW SHAW - ANGUS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.80857,-119.782141,,,287,NW SHAW - FRESNO,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808509,-119.795299,,,289,NW SHAW - DEL MAR,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808476,-119.799734,,,290,NW SHAW - MAROA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808444,-119.804248,,,291,NW SHAW - WISHON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808413,-119.807167,,,292,NE SHAW - PALM,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808401,-119.80892,,,293,NW SHAW - PALM,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808388,-119.812122,,,294,NW SHAW - THORNE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808344,-119.817802,,,295,NW SHAW - FRUIT,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808328,-119.822214,,,296,NW SHAW - TEILMAN,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808307,-119.824578,,,297,NW SHAW - CHANNING,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808298,-119.830009,,,299,NE SHAW - FORKNER,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808276,-119.83303,,,300,NW SHAW - SEQUOIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.80828,-119.835734,,,301,NW SHAW - HUGHES,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808311,-119.838788,,,302,NW SHAW - SHAW LANE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808257,-119.868781,,,304,NW SHAW - EL CAPITAN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808188,-119.872118,,,305,NW SHAW - BLYTHE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808184,-119.87429,,,306,NE SHAW - JENNIFER,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808233,-119.881056,,,307,NW SHAW - CORNELIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808138,-119.884167,,,308,NW SHAW - DALE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.80625,-119.886231,,,311,5347 W FAIRMONT WB,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.799344,-119.880518,,,312,SW CORNELIA - DONNER,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.796577,-119.880453,,,313,NW CORNELIA - SWIFT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793553,-119.879753,,,314,SE ASHLAN - CORNELIA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.793589,-119.870625,,,315,SE ASHLAN - BLYTHE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.79331,-119.866948,,,316,SW PARKWAY - ASHLAN,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.789543,-119.862333,,,317,SW BRAWLEY - GRIFFITH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786937,-119.862336,,,318,NW BRAWLEY - DAKOTA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.78325,-119.862325,,,319,NW BRAWLEY - DAYTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.774717,-119.862311,,,320,SW BRAWLEY - PRINCETON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.735308,-119.727514,,,337,SW WILLOW - KINGS CANYON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.73532,-119.727337,,,338,SE WILLOW - KINGS CANYON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.811395,-119.862486,,,342,SE BRAWLEY - SAN JOSE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.811756,-119.85873,,,343,SW SAN JOSE - MARTY,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.811765,-119.853942,,,344,SW SAN JOSE - VALENTINE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808242,-119.853111,,,345,SE SHAW - VALENTINE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808247,-119.849909,,,346,SW SHAW - FELAND,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.803799,-119.844501,,,347,NW MARKS - SAN GABRIEL,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.800945,-119.843965,,,348,SE EMERSON - MARKS,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.800194,-119.840323,,,349,SW EMERSON - PLEASANT,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.7988,-119.837259,,,350,SE EMERSON - KAVANAUGH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.795652,-119.835491,,,351,4323 N HUGHES SOUTHBOUND,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.793545,-119.835458,,,352,SW HUGHES - ASHLAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.791604,-119.835474,,,353,SW HUGHES - BELLAIRE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
